,id,title,releaseStatus,type,runtimeSeconds,rating,ratingCount,genres,description,duration,releaseYear,countriesOfOrigin,directors,writers,cast,suggestionsID,suggestionsTitle,keywords,quotes,imageUrl
22,tt2560140,Attack on Titan,True,movie,1440,9.1,589864,"Animation:,:Action:,:Adventure","After his hometown is destroyed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction.",24m,2013.0,Japan,,,"Jessie James Grelle:,:Bryce Papenbrook:,:Trina Nishimura:,:Yûki Kaji:,:Yui Ishikawa:,:Marina Inoue:,:Kishô Taniyama:,:Hiro Shimono:,:Clifford Chapin:,:Mike McFarland:,:Romi Park:,:Matthew Mercer:,:Jessica Calvello:,:Hiroshi Kamiya:,:Yoshimasa Hosoya:,:Yû Kobayashi:,:Robert McCollum:,:Ashly Burch","tt0877057:,:tt12343534:,:tt33175825:,:tt2098220:,:tt1355642:,:tt9335498:,:tt10233448:,:tt0988824:,:tt0388629:,:tt0409591:,:tt13616990:,:tt11126994","Death Note:,:Jujutsu Kaisen:,:Attack on Titan the Movie: The Last Attack:,:Hunter x Hunter:,:Fullmetal Alchemist: Brotherhood:,:Demon Slayer: Kimetsu no Yaiba:,:Vinland Saga:,:Naruto: Shippuden:,:One Piece:,:Naruto:,:Chainsaw Man:,:Arcane","anime:,:giant:,:man eating monster:,:based on manga:,:titan","Someone who can't sacrifice anything, can't ever change anything.",https://m.media-amazon.com/images/M/MV5BNjY4MDQxZTItM2JjMi00NjM5LTk0MWYtOTBlNTY2YjBiNmFjXkEyXkFqcGc@._V1_.jpg
23,tt1475582,Sherlock,True,movie,5400,9.1,1039825,"Crime:,:Drama:,:Mystery","The quirky spin on Conan Doyle's iconic sleuth pitches him as a ""high-functioning sociopath"" in modern-day London. Assisting him in his investigations: Afghanistan War vet John Watson, who's introduced to Holmes by a mutual acquai...",1h 30m,2010.0,"United Kingdom:,:United States",,,"Benedict Cumberbatch:,:Martin Freeman:,:Una Stubbs:,:Rupert Graves:,:Louise Brealey:,:Mark Gatiss:,:Andrew Scott:,:Amanda Abbington:,:Jonathan Aris:,:Vinette Robinson:,:Tanya Moodie:,:Lindsay Duncan:,:Yasmine Akram:,:Sian Brooke:,:David Nellist:,:Simon Kunz:,:Wanda Ventham:,:Timothy Carlton","tt7366338:,:tt0944947:,:tt0903747:,:tt2442560:,:tt10048342:,:tt4574334:,:tt3032476:,:tt5753856:,:tt2085059:,:tt2861424:,:tt0108778:,:tt1190634","Chernobyl:,:Game of Thrones:,:Breaking Bad:,:Peaky Blinders:,:The Queen's Gambit:,:Stranger Things:,:Better Call Saul:,:Dark:,:Black Mirror:,:Rick and Morty:,:Friends:,:The Boys","friendship:,:detective:,:genius:,:murder:,:modernized setting","All lives end; all hearts are broken. Caring is not an advantage, Sherlock.",https://m.media-amazon.com/images/M/MV5BNTQzNGZjNDEtOTMwYi00MzFjLWE2ZTYtYzYxYzMwMjZkZDc5XkEyXkFqcGc@._V1_.jpg
24,tt0103359,Batman: The Animated Series,True,movie,1380,9.0,125513,"Animation:,:Action:,:Adventure","Follows the adventures of billionaire playboy Bruce Wayne who is secretly the vigilante known as Batman, whom with help from various side kicks and allies fights a rouges gallery of criminals and super-villains in Gotham City.",23m,1992.0,United States,,,"Kevin Conroy:,:Loren Lester:,:Efrem Zimbalist Jr.:,:Bob Hastings:,:Robert Costanzo:,:Mari Devon:,:Mark Hamill:,:Richard Moll:,:Lloyd Bochner:,:Arleen Sorkin:,:John Vernon:,:Adrienne Barbeau:,:Brock Peters:,:Diane Pershing:,:Ingrid Oliu:,:Paul Williams:,:Neil Ross:,:Aron Kincaid","tt0118266:,:tt0275137:,:tt6025022:,:tt0106364:,:tt0112175:,:tt0115378:,:tt0103584:,:tt0417299:,:tt1865718:,:tt0398417:,:tt0343314:,:tt14681596","The New Batman Adventures:,:Justice League:,:Justice League Unlimited:,:Batman: Mask of the Phantasm:,:Spider-Man: The Animated Series:,:Superman: The Animated Series:,:X-Men:,:Avatar: The Last Airbender:,:Gravity Falls:,:The Batman:,:Teen Titans:,:Batman: Caped Crusader","based on comic book:,:shared universe:,:batman character:,:dc animated universe:,:neo noir","Hey! Do I hit your kids? Oh, actually I do...",https://m.media-amazon.com/images/M/MV5BYjgwZWUzMzUtYTFkNi00MzM0LWFkMWUtMDViMjMxNGIxNDUxXkEyXkFqcGc@._V1_.jpg
25,tt11126994,Arcane,True,movie,2400,9.0,382412,"Animation:,:Action:,:Adventure","Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.",40m,2021.0,"United States:,:France",,,"Kevin Alejandro:,:Hailee Steinfeld:,:Ella Purnell:,:Katie Leung:,:Harry Lloyd:,:Toks Olagundoye:,:Terri Douglas:,:JB Blanc:,:Jason Spisak:,:Robin Atkin Downes:,:Arthur Ortiz:,:Brett Tucker:,:Abigail Ludrof:,:Josh Keaton:,:Amirah Vann:,:Remy Hii:,:Mia Sinclair Jenness:,:Reed Shannon","tt2560140:,:tt1190634:,:tt3581920:,:tt2861424:,:tt0877057:,:tt0903747:,:tt4574334:,:tt0944947:,:tt1475582:,:tt10919420:,:tt3032476:,:tt1355642","Attack on Titan:,:The Boys:,:The Last of Us:,:Rick and Morty:,:Death Note:,:Breaking Bad:,:Stranger Things:,:Game of Thrones:,:Sherlock:,:Squid Game:,:Better Call Saul:,:Fullmetal Alchemist: Brotherhood","based on video game:,:league of legends:,:arcane:,:riot games:,:cgi animation",,https://m.media-amazon.com/images/M/MV5BOWJhYjdjNWEtMWFmNC00ZjNkLThlZGEtN2NkM2U3NTVmMjZkXkEyXkFqcGc@._V1_.jpg
26,tt3032476,Better Call Saul,True,movie,2700,9.0,716085,"Crime:,:Drama",The trials and tribulations of criminal lawyer Jimmy McGill in the years leading up to and past his fateful run-in with Walter White and Jesse Pinkman.,45m,2015.0,United States,,,"Bob Odenkirk:,:Rhea Seehorn:,:Jonathan Banks:,:Patrick Fabian:,:Michael Mando:,:Giancarlo Esposito:,:Michael McKean:,:Tony Dalton:,:Mark Margolis:,:Kerry Condon:,:Ray Campbell:,:Jeremiah Bitsui:,:Cara Pifko:,:Dennis Boutsikaris:,:Ed Begley Jr.:,:Josh Fadem:,:Tina Parker:,:Julian Bonfiglio","tt0903747:,:tt9243946:,:tt0141842:,:tt7366338:,:tt0944947:,:tt2442560:,:tt1190634:,:tt4574334:,:tt1520211:,:tt1475582:,:tt0386676:,:tt2085059","Breaking Bad:,:El Camino:,:The Sopranos:,:Chernobyl:,:Game of Thrones:,:Peaky Blinders:,:The Boys:,:Stranger Things:,:The Walking Dead:,:Sherlock:,:The Office:,:Black Mirror","lawyer:,:spin off:,:criminal lawyer:,:drug trade:,:organized crime",I'm number one on your speed dial right next to your weed dealer.,https://m.media-amazon.com/images/M/MV5BNDdjNTEzMjMtYjM3Mi00NzQ3LWFlNWMtZjdmYWU3ZDkzMjk1XkEyXkFqcGc@._V1_.jpg
27,tt0386676,The Office,True,movie,1320,9.0,764621,Comedy,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, tedium and romance.",22m,2005.0,United States,,,"Steve Carell:,:Jenna Fischer:,:John Krasinski:,:Rainn Wilson:,:Leslie David Baker:,:Brian Baumgartner:,:Angela Kinsey:,:Kate Flannery:,:Phyllis Smith:,:Creed Bratton:,:Oscar Nuñez:,:B.J. Novak:,:Mindy Kaling:,:Ed Helms:,:Paul Lieberstein:,:Craig Robinson:,:Ellie Kemper:,:Zach Woods","tt0108778:,:tt0903747:,:tt0898266:,:tt1190634:,:tt0944947:,:tt2861424:,:tt2085059:,:tt0290978:,:tt4574334:,:tt1442437:,:tt3032476:,:tt2467372","Friends:,:Breaking Bad:,:The Big Bang Theory:,:The Boys:,:Game of Thrones:,:Rick and Morty:,:Black Mirror:,:The Office:,:Stranger Things:,:Modern Family:,:Better Call Saul:,:Brooklyn Nine-Nine","mockumentary:,:office:,:office romance:,:employer employee relationship:,:job","This is an environment of welcoming, and you should just get the hell out of here.",https://m.media-amazon.com/images/M/MV5BZjQwYzBlYzUtZjhhOS00ZDQ0LWE0NzAtYTk4MjgzZTNkZWEzXkEyXkFqcGc@._V1_.jpg
28,tt0296310,The Blue Planet,True,movie,3000,9.0,45379,Documentary,"Mammoth series, five years in the making, taking a look at the rich tapestry of life in the world's oceans.",50m,2001.0,"United Kingdom:,:United States:,:Germany",,,"David Attenborough:,:Pierce Brosnan:,:Peter Scoones","tt6769208:,:tt2092588:,:tt1806234:,:tt9253866:,:tt5491994:,:tt2571774:,:tt1533395:,:tt0081846:,:tt2395695:,:tt1877514:,:tt0071075:,:tt0096548","Blue Planet II:,:Frozen Planet:,:Human Planet:,:Our Planet:,:Planet Earth II:,:Africa:,:Life:,:Cosmos:,:Cosmos: A Spacetime Odyssey:,:The Vietnam War:,:The World at War:,:Blackadder Goes Forth","ocean:,:david attenborough:,:underwater footage:,:nature documentary:,:nature",,https://m.media-amazon.com/images/M/MV5BYjgyODJmY2YtZTk4Yy00MjBlLWFlM2YtNDIyMDk5YmQxMTllXkEyXkFqcGc@._V1_.jpg
29,tt10541088,Clarkson's Farm,True,movie,2700,9.0,70100,"Documentary:,:Comedy:,:Reality-TV",Follow Jeremy Clarkson as he attempts to run a farm in the countryside.,45m,2021.0,United Kingdom,,,"Jeremy Clarkson:,:Kaleb Cooper:,:Charlie Ireland:,:Lisa Hogan:,:Gerald Cooper:,:Alan Townsend:,:Dilwyn Evans:,:Tim Coles:,:Kevin Harrison:,:Ellen Helliwell:,:Kieron Cooper:,:Paddy Bourns:,:Andrew Cato:,:Thomas Haynes:,:Viktor Zaichenko:,:Simon Strong:,:Georgia Craig:,:Katy Coles","tt5712554:,:tt1628033:,:tt8420184:,:tt12392504:,:tt1533395:,:tt5491994:,:tt1877514:,:tt0071075:,:tt13675832:,:tt35145277:,:tt2297757:,:tt2395695","The Grand Tour:,:Top Gear:,:The Last Dance:,:Scam 1992: The Harshad Mehta Story:,:Life:,:Planet Earth II:,:The Vietnam War:,:The World at War:,:As If:,:The World According to Kaleb: On Tour:,:Nathan for You:,:Cosmos: A Spacetime Odyssey","farm:,:england:,:farming:,:cotswolds:,:farmhand",,https://m.media-amazon.com/images/M/MV5BYmIzMmQ1ZmMtYmNiNS00Nzc4LTljYmMtNjJjYTBjNTdiMGFjXkEyXkFqcGc@._V1_.jpg
30,tt12392504,Scam 1992: The Harshad Mehta Story,True,movie,3600,9.2,163981,"Biography:,:Crime:,:Drama","The rise and fall of Harshad Mehta, a stockbroker who single-handedly took the stock market to great heights, is depicted.",1h,2020.0,India,,,"Pratik Gandhi:,:Shreya Dhanwanthary:,:Hemant Kher:,:Anjali Barot:,:Chirag Vohra:,:Brinda Trivedi:,:Jay Upadhyay:,:Kumkum Das:,:Faisal Rashid:,:Himanshu Kohli:,:Aakanksha Gade:,:Ananth Mahadevan:,:Nikhil Dwivedi:,:Kavin Dave:,:Paresh Ganatra:,:Raghav Raj Kakker:,:Varun Kulkarni:,:K.K. Raina","tt12004706:,:tt9432978:,:tt9544034:,:tt14392248:,:tt4742876:,:tt15477488:,:tt6473300:,:tt28804856:,:tt0092337:,:tt1877514:,:tt1533395:,:tt7920978","Panchayat:,:Kota Factory:,:The Family Man:,:Aspirants:,:TVF Pitchers:,:Farzi:,:Mirzapur:,:Scam 2003 - The Telgi Story:,:Dekalog:,:The Vietnam War:,:Life:,:Persona","1980s:,:stock exchange:,:brother brother relationship:,:financial fraud:,:bombay stock exchange",,https://m.media-amazon.com/images/M/MV5BNGRkOTVjODgtNTBmZS00MDQ3LWE3ZjQtM2ZiNDQ3OWJkMjM2XkEyXkFqcGc@._V1_.jpg
31,tt1806234,Human Planet,True,movie,3000,9.0,29723,Documentary,A cinematic experience bringing you the most amazing human stories in the world. Humans and wildlife surviving in the most extreme environments on Earth,50m,2011.0,United Kingdom,,,"John Hurt:,:Roger Munns","tt2092588:,:tt0296310:,:tt6769208:,:tt2571774:,:tt1533395:,:tt0081846:,:tt9253866:,:tt5491994:,:tt0098769:,:tt9735318:,:tt2395695:,:tt0092337","Frozen Planet:,:The Blue Planet:,:Blue Planet II:,:Africa:,:Life:,:Cosmos:,:Our Planet:,:Planet Earth II:,:The Civil War:,:The Beatles: Get Back:,:Cosmos: A Spacetime Odyssey:,:Dekalog","astronomical object in title:,:social documentary:,:travel documentary:,:urban setting:,:nature documentary",,https://m.media-amazon.com/images/M/MV5BMDYxN2U4YjEtZmZjYS00NmJkLTg3Y2EtZjFmNmFiNmExMDMwXkEyXkFqcGc@._V1_.jpg
32,tt2092588,Frozen Planet,True,movie,3600,9.0,35385,Documentary,Focuses on life and the environment in both the Arctic and Antarctic.,1h,2011.0,"United Kingdom:,:United States:,:Spain:,:Germany:,:Greece:,:Canada",,,"David Attenborough:,:Alec Baldwin:,:Chadden Hunter:,:Michael Kelem:,:Ted Giffords:,:Doug Allan:,:Gavin Thurston:,:Vanessa Berlowitz:,:Mark Linfield:,:Doug Anderson:,:Mark Smith:,:Jeff Wilson:,:Niobe Thompson:,:Jamie McPherson:,:Didier Noirot:,:Jeff Turner:,:John Aitchison:,:Alun Hubbard","tt0296310:,:tt1806234:,:tt6769208:,:tt2571774:,:tt1533395:,:tt9253866:,:tt5491994:,:tt0081846:,:tt0071075:,:tt0092337:,:tt2395695:,:tt0081912","The Blue Planet:,:Human Planet:,:Blue Planet II:,:Africa:,:Life:,:Our Planet:,:Planet Earth II:,:Cosmos:,:The World at War:,:Dekalog:,:Cosmos: A Spacetime Odyssey:,:Only Fools and Horses","freezing:,:freeze:,:ice:,:northwest territories:,:wildlife",,https://m.media-amazon.com/images/M/MV5BMDE0ZTZlZDItOTgzNS00Zjg4LWEwOWEtYjc1YzY2MjliZTM5XkEyXkFqcGc@._V1_.jpg
33,tt2098220,Hunter x Hunter,True,movie,1440,9.0,158143,"Animation:,:Action:,:Adventure","Gon Freecss aspires to become a Hunter, an exceptional being capable of greatness. With his friends and his potential, he seeks out his father, who left him when he was younger.",24m,2011.0,Japan,,,"Issei Futamata:,:Megumi Han:,:Cristina Valenzuela:,:Mariya Ise:,:Michael McConnohie:,:Erica Mendez:,:Erika Harlacher:,:Miyuki Sawashiro:,:Daisuke Namikawa:,:Matthew Mercer:,:Keiji Fujiwara:,:Keith Silverstein:,:Wataru Takagi:,:Tony Oliver:,:Bill Rogers:,:Ray Chase:,:Ben Diskin:,:Kyle Hebert","tt1355642:,:tt0877057:,:tt12343534:,:tt10233448:,:tt9335498:,:tt2560140:,:tt0988824:,:tt0409591:,:tt5626028:,:tt0426719:,:tt0388629:,:tt13616990","Fullmetal Alchemist: Brotherhood:,:Death Note:,:Jujutsu Kaisen:,:Vinland Saga:,:Demon Slayer: Kimetsu no Yaiba:,:Attack on Titan:,:Naruto: Shippuden:,:Naruto:,:My Hero Academia:,:Hunter x Hunter:,:One Piece:,:Chainsaw Man","friendship:,:shounen:,:training:,:based on manga:,:fight",,https://m.media-amazon.com/images/M/MV5BYzYxOTlkYzctNGY2MC00MjNjLWIxOWMtY2QwYjcxZWIwMmEwXkEyXkFqcGc@._V1_.jpg
34,tt0303461,Firefly,True,movie,2700,8.9,289347,"Adventure:,:Drama:,:Sci-Fi","Five hundred years in the future, a renegade crew aboard a small spacecraft tries to survive as they travel the unknown parts of the galaxy and evade warring factions as well as authority agents out to get them.",45m,2002.0,United States,,,"Nathan Fillion:,:Gina Torres:,:Alan Tudyk:,:Morena Baccarin:,:Adam Baldwin:,:Jewel Staite:,:Sean Maher:,:Summer Glau:,:Ron Glass:,:Christina Hendricks:,:Mark Sheppard:,:Michael Fairman:,:Jeff Ricketts:,:Dennis Cockrum:,:Zac Efron:,:Doug Savant:,:Gregory Itzin:,:Richard Brooks","tt0379786:,:tt0407362:,:tt0314979:,:tt0092455:,:tt0106179:,:tt3230854:,:tt1475582:,:tt0098904:,:tt1533395:,:tt0092337:,:tt0118480:,:tt29173414","Serenity:,:Battlestar Galactica:,:Battlestar Galactica:,:Star Trek: The Next Generation:,:The X-Files:,:The Expanse:,:Sherlock:,:Seinfeld:,:Life:,:Dekalog:,:Stargate SG-1:,:Firefly","future:,:cult tv:,:outer space:,:single season tv series:,:one word series title","Take my love, take my land / Take me where I cannot stand / I don't care, I'm still free / You can't take the sky from me / Take me out to the black / Tell 'em I ain't comin' back / Burn the land and boil the sea / You can't take the sky from me / There's no place I can be / Since I found serenity / But you can't take the sky from me",https://m.media-amazon.com/images/M/MV5BYzYyZWYzNzUtOWQ4Yi00Y2Q4LWJjZjgtZTllNjg2ZGM0MTcyXkEyXkFqcGc@._V1_.jpg
35,tt0081912,Only Fools and Horses,True,movie,5700,9.0,60236,Comedy,Comedy that follows two brothers from London's rough Peckham estate as they wheel and deal through a number of dodgy deals and search for the big score that'll make them millionaires.,1h 35m,1981.0,United Kingdom,,,"David Jason:,:Nicholas Lyndhurst:,:Roger Lloyd Pack:,:Buster Merryfield:,:John Challis:,:Kenneth MacDonald:,:Lennard Pearce:,:Gwyneth Strong:,:Sue Holderness:,:Patrick Murray:,:Tessa Peake-Jones:,:Paul Barber:,:Roy Heather:,:Denis Lill:,:Nula Conwell:,:Steven Woodcock:,:Julie La Rousse:,:Michèle Winstanley","tt0072500:,:tt2092588:,:tt0096548:,:tt0081846:,:tt0098769:,:tt0063929:,:tt2571774:,:tt0092337:,:tt0296310:,:tt1806234:,:tt3672826:,:tt4934214","Fawlty Towers:,:Frozen Planet:,:Blackadder Goes Forth:,:Cosmos:,:The Civil War:,:Monty Python's Flying Circus:,:Africa:,:Dekalog:,:The Blue Planet:,:Human Planet:,:Only Fools and Horses: Beckham in Peckham:,:Taskmaster","british comedy:,:world war two veteran:,:cockney:,:1980s:,:working class","If it's a girl they're gonna name it Sigourney, after the actress. And if it's a boy they're gonna name him Rodney, after Dave.",https://m.media-amazon.com/images/M/MV5BMWM4YjFhOWMtYzg1Yi00NTA2LTlmNzMtNDk3M2M1MTRiN2QyXkEyXkFqcGc@._V1_.jpg
36,tt0098769,The Civil War,True,movie,5400,9.0,21047,"Documentary:,:History:,:War",A comprehensive survey of the American Civil War.,1h 30m,1990.0,United States,,,"David McCullough:,:Sam Waterston:,:Julie Harris:,:Jason Robards:,:Morgan Freeman:,:Paul Roebling:,:Garrison Keillor:,:George Black:,:Arthur Miller:,:Christopher Murney:,:Charles McDowell:,:Horton Foote:,:George Plimpton:,:Philip Bosco:,:Terry Courier:,:Jody Powell:,:Studs Terkel:,:Jeremy Irons","tt1877514:,:tt0071075:,:tt2571774:,:tt1806234:,:tt1508238:,:tt0081834:,:tt2092588:,:tt1533395:,:tt9735318:,:tt0296310:,:tt0081912:,:tt0081846","The Vietnam War:,:The World at War:,:Africa:,:Human Planet:,:Apocalypse: The Second World War:,:Das Boot:,:Frozen Planet:,:Life:,:The Beatles: Get Back:,:The Blue Planet:,:Only Fools and Horses:,:Cosmos","american politics:,:warfare:,:military operation:,:civil war:,:1860s","As a nation, we began by declaring that ""All men are created equal."" We now practically read it, ""All men are created equal, except Negroes."" Soon, it will read ""All men are created equal, except Negroes, and Foreigners and Catholics."" When it comes to this, I should prefer emigrating to some country where they make no pretense of loving liberty. To Russia, for instance, where despotism can be taken pure and without the base alloy of hypocrisy.",https://m.media-amazon.com/images/M/MV5BYTUwNTM2YTAtODA3Yi00YjU0LTliNzktM2YzMzk5NzU5ZTcyXkEyXkFqcGc@._V1_.jpg
37,tt0877057,Death Note,True,movie,1440,8.9,415388,"Animation:,:Crime:,:Drama",An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.,24m,2006.0,Japan,,,"Mamoru Miyano:,:Brad Swaile:,:Vincent Tong:,:Ryô Naitô:,:Trevor Devall:,:Brian Drummond:,:Naoya Uchida:,:Chris Britton:,:Keiji Fujiwara:,:Kappei Yamaguchi:,:Aya Hirano:,:Shannon Chan-Kent:,:Alessandro Juliani:,:Shidô Nakamura:,:John Murphy:,:Kazuya Nakai:,:Kiyoshi Kobayashi:,:French Tickner","tt2560140:,:tt2098220:,:tt1355642:,:tt12343534:,:tt9335498:,:tt10233448:,:tt0988824:,:tt0409591:,:tt13616990:,:tt0994314:,:tt0434706:,:tt1241317","Attack on Titan:,:Hunter x Hunter:,:Fullmetal Alchemist: Brotherhood:,:Jujutsu Kaisen:,:Demon Slayer: Kimetsu no Yaiba:,:Vinland Saga:,:Naruto: Shippuden:,:Naruto:,:Chainsaw Man:,:Code Geass:,:Monster:,:Death Note","battle of wits:,:anti hero:,:moral dilemma:,:arrogance:,:child prodigy","You have lost, Light. Didn't I say in the beginning, when you die, the one who'll write your name down in a notebook will be me. That is the deal between the Shinigami and the first human to get their hands on the note in the human world. Once you enter prison, I don't know when you'll die. It's annoying to wait. Your life is already over. You'll die here.:,:Well, it was good while it lasted. We killed some boredom, didn't we? We did some various and interesting things.",https://m.media-amazon.com/images/M/MV5BYTgyZDhmMTEtZDFhNi00MTc4LTg3NjUtYWJlNGE5Mzk2NzMxXkEyXkFqcGc@._V1_.jpg
38,tt1865718,Gravity Falls,True,movie,1380,8.9,152918,"Animation:,:Adventure:,:Comedy","Twin siblings Dipper and Mabel Pines spend the summer at their great-uncle's tourist trap in the enigmatic Gravity Falls, Oregon.",23m,2012.0,"United States:,:South Korea",,,"Jason Ritter:,:Alex Hirsch:,:Kristen Schaal:,:Linda Cardellini:,:Kevin Michael Richardson:,:Matt Chapman:,:Kari Wahlgren:,:John DiMaggio:,:Keith Ferguson:,:Jennifer Coolidge:,:Gregg Turkington:,:Carl Faruolo:,:Niki Yang:,:Will Forte:,:T.J. Miller:,:Dee Bradley Baker:,:Grey Griffin:,:Thurop Van Orman","tt1305826:,:tt1710308:,:tt0417299:,:tt3718778:,:tt1942683:,:tt8050756:,:tt3189976:,:tt3061046:,:tt0852863:,:tt2758770:,:tt8050740:,:tt4508902","Adventure Time:,:Regular Show:,:Avatar: The Last Airbender:,:Over the Garden Wall:,:The Amazing World of Gumball:,:The Owl House:,:Gravity Falls Shorts:,:Steven Universe:,:Phineas and Ferb:,:Star vs. the Forces of Evil:,:Amphibia:,:One Punch Man","tourist trap:,:dimension:,:polydactyly:,:fictional town:,:scholarly character",Get 'em! Get 'em!,https://m.media-amazon.com/images/M/MV5BMTEzNDc3MDQ2NzNeQTJeQWpwZ15BbWU4MDYzMzUwMDIx._V1_.jpg
39,tt0098904,Seinfeld,True,movie,1320,8.9,366135,Comedy,The continuing misadventures of neurotic New York City stand-up comedian Jerry Seinfeld and his equally neurotic New York City friends.,22m,1989.0,United States,,,"Jerry Seinfeld:,:Julia Louis-Dreyfus:,:Michael Richards:,:Jason Alexander:,:Ruth Cohen:,:Wayne Knight:,:Norman Brenner:,:Heidi Swedberg:,:Estelle Harris:,:Jerry Stiller:,:Liz Sheridan:,:John O'Hurley:,:Barney Martin:,:Len Lesser:,:Deck McKenzie:,:Richard Herd:,:Peggy Lane:,:Richard Fancy","tt0108778:,:tt0264235:,:tt0386676:,:tt0367279:,:tt1266020:,:tt0472954:,:tt2957480:,:tt0096697:,:tt8420184:,:tt0898266:,:tt1442437:,:tt0141842","Friends:,:Curb Your Enthusiasm:,:The Office:,:Arrested Development:,:Parks and Recreation:,:It's Always Sunny in Philadelphia:,:Seinfelnd:,:The Simpsons:,:The Last Dance:,:The Big Bang Theory:,:Modern Family:,:The Sopranos","new york yankees:,:balding man:,:dating:,:based on standup comedy:,:wisecrack humor","Hi, would you be interested in switching over to TMI long distance service?:,:Oh, gee, I can't talk right now. Why don't you give me your home number and I'll call you later?:,:Uh, well I'm sorry, we're not allowed to do that.:,:Oh, I guess you don't want people calling you at home.:,:No.:,:Well, now you know how I feel.",https://m.media-amazon.com/images/M/MV5BMmRjNjZjN2ItN2FkYi00ZDg0LWExN2EtMTU2ODUwNWU1M2NhXkEyXkFqcGc@._V1_.jpg
